Order ID,Order_Date,City,Month,Hour,DayOfWeek,DayType,Total_Items,Unique_Products,Order_Value,Order_Segment,Categories,Is_Multi_Product
279317,2019-11-02 21:57:00,San Francisco,11,21,Saturday,Weekend,1,1,300.0,High,Electronics,0
279318,2019-11-14 13:31:00,New York City,11,13,Thursday,Weekday,1,1,99.99,Medium,Audio,0
279319,2019-11-23 22:38:00,Atlanta,11,22,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279320,2019-11-25 08:24:00,New York City,11,8,Monday,Weekday,2,2,411.95,High,"Accessories, Electronics",1
279321,2019-11-23 20:13:00,Atlanta,11,20,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
279322,2019-11-26 18:32:00,New York City,11,18,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
279323,2019-11-06 17:49:00,Dallas,11,17,Wednesday,Weekday,1,1,389.99,High,Electronics,0
279324,2019-11-15 21:23:00,San Francisco,11,21,Friday,Weekday,1,1,11.95,Low,Accessories,0
279325,2019-11-24 20:08:00,San Francisco,11,20,Sunday,Weekend,1,1,11.99,Low,Audio,0
279326,2019-11-07 21:46:00,Dallas,11,21,Thursday,Weekday,1,1,99.99,Medium,Audio,0
279327,2019-11-05 15:49:00,San Francisco,11,15,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
279328,2019-11-22 09:43:00,Dallas,11,9,Friday,Weekday,1,1,2.99,Low,Accessories,0
279329,2019-11-03 21:43:00,Boston,11,21,Sunday,Weekend,1,1,600.0,High,Electronics,0
279330,2019-11-16 18:58:00,Los Angeles,11,18,Saturday,Weekend,1,1,389.99,High,Electronics,0
279331,2019-11-18 08:47:00,San Francisco,11,8,Monday,Weekday,1,1,99.99,Medium,Audio,0
279332,2019-11-01 14:20:00,Portland,11,14,Friday,Weekday,1,1,11.99,Low,Audio,0
279333,2019-11-18 12:51:00,Dallas,11,12,Monday,Weekday,2,1,5.98,Low,Accessories,0
279334,2019-11-24 21:18:00,Los Angeles,11,21,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
279335,2019-11-21 15:49:00,Boston,11,15,Thursday,Weekday,1,1,11.95,Low,Accessories,0
279336,2019-11-27 14:25:00,San Francisco,11,14,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
279337,2019-11-07 23:59:00,Boston,11,23,Thursday,Weekday,1,1,389.99,High,Electronics,0
279338,2019-11-22 02:45:00,Los Angeles,11,2,Friday,Weekday,2,2,611.95,High,"Accessories, Electronics",1
279339,2019-11-08 11:21:00,San Francisco,11,11,Friday,Weekday,1,1,400.0,High,Electronics,0
279340,2019-11-16 10:48:00,San Francisco,11,10,Saturday,Weekend,1,1,109.99,Medium,Electronics,0
279341,2019-11-06 13:06:00,Portland,11,13,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
279342,2019-11-27 15:48:00,Seattle,11,15,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
279343,2019-11-02 22:13:00,Los Angeles,11,22,Saturday,Weekend,1,1,999.99,High,Electronics,0
279344,2019-11-02 14:36:00,Atlanta,11,14,Saturday,Weekend,1,1,389.99,High,Electronics,0
279345,2019-11-27 14:51:00,Portland,11,14,Wednesday,Weekday,1,1,600.0,High,Electronics,0
279346,2019-11-08 19:00:00,Portland,11,19,Friday,Weekday,1,1,11.95,Low,Accessories,0
279347,2019-11-10 00:31:00,New York City,11,0,Sunday,Weekend,1,1,2.99,Low,Accessories,0
279348,2019-11-08 20:32:00,Seattle,11,20,Friday,Weekday,1,1,149.99,Medium,Electronics,0
279349,2019-11-05 11:08:00,San Francisco,11,11,Tuesday,Weekday,1,1,389.99,High,Electronics,0
279350,2019-11-06 09:23:00,Dallas,11,9,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
279351,2019-11-07 13:31:00,San Francisco,11,13,Thursday,Weekday,1,1,109.99,Medium,Electronics,0
279352,2019-11-22 01:05:00,San Francisco,11,1,Friday,Weekday,1,1,150.0,High,Audio,0
279353,2019-11-03 11:43:00,Portland,11,11,Sunday,Weekend,3,1,8.97,Low,Accessories,0
279354,2019-11-04 15:26:00,Seattle,11,15,Monday,Weekday,1,1,99.99,Medium,Audio,0
279355,2019-11-24 13:13:00,Seattle,11,13,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
279356,2019-11-22 15:29:00,Boston,11,15,Friday,Weekday,1,1,14.95,Medium,Accessories,0
279357,2019-11-02 22:04:00,New York City,11,22,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279358,2019-11-02 13:54:00,San Francisco,11,13,Saturday,Weekend,2,1,5.98,Low,Accessories,0
279359,2019-11-26 13:42:00,Dallas,11,13,Tuesday,Weekday,1,1,3.84,Low,Accessories,0
279360,2019-11-12 21:28:00,Atlanta,11,21,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
279361,2019-11-10 15:48:00,San Francisco,11,15,Sunday,Weekend,1,1,150.0,High,Audio,0
279362,2019-11-08 09:57:00,Los Angeles,11,9,Friday,Weekday,1,1,600.0,High,Electronics,0
279363,2019-11-05 12:33:00,Boston,11,12,Tuesday,Weekday,1,1,379.99,High,Electronics,0
279364,2019-11-11 18:14:00,Boston,11,18,Monday,Weekday,1,1,300.0,High,Electronics,0
279365,2019-11-08 19:38:00,Los Angeles,11,19,Friday,Weekday,1,1,99.99,Medium,Audio,0
279366,2019-11-28 17:54:00,San Francisco,11,17,Thursday,Weekday,1,1,99.99,Medium,Audio,0
279367,2019-11-05 23:31:00,Atlanta,11,23,Tuesday,Weekday,1,1,150.0,High,Audio,0
279368,2019-11-19 16:36:00,Boston,11,16,Tuesday,Weekday,2,1,5.98,Low,Accessories,0
279369,2019-11-12 23:13:00,San Francisco,11,23,Tuesday,Weekday,1,1,700.0,High,Electronics,0
279370,2019-11-04 12:10:00,Boston,11,12,Monday,Weekday,3,1,8.97,Low,Accessories,0
279371,2019-11-23 17:49:00,Atlanta,11,17,Saturday,Weekend,1,1,99.99,Medium,Audio,0
279372,2019-11-19 23:03:00,Los Angeles,11,23,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
279373,2019-11-27 21:59:00,Portland,11,21,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
279374,2019-11-09 19:11:00,Atlanta,11,19,Saturday,Weekend,1,1,379.99,High,Electronics,0
279375,2019-11-29 13:10:00,Seattle,11,13,Friday,Weekday,1,1,150.0,High,Audio,0
279376,2019-11-07 21:48:00,Portland,11,21,Thursday,Weekday,1,1,11.95,Low,Accessories,0
279377,2019-11-03 16:48:00,Dallas,11,16,Sunday,Weekend,1,1,11.95,Low,Accessories,0
279378,2019-11-01 14:10:00,Los Angeles,11,14,Friday,Weekday,1,1,99.99,Medium,Audio,0
279379,2019-11-11 11:34:00,Seattle,11,11,Monday,Weekday,1,1,300.0,High,Electronics,0
279380,2019-11-18 10:38:00,Los Angeles,11,10,Monday,Weekday,1,1,379.99,High,Electronics,0
279381,2019-11-22 17:23:00,Boston,11,17,Friday,Weekday,1,1,3.84,Low,Accessories,0
279382,2019-11-07 17:03:00,San Francisco,11,17,Thursday,Weekday,1,1,2.99,Low,Accessories,0
279383,2019-11-04 10:24:00,New York City,11,10,Monday,Weekday,1,1,149.99,Medium,Electronics,0
279384,2019-11-02 19:05:00,Los Angeles,11,19,Saturday,Weekend,1,1,3.84,Low,Accessories,0
279385,2019-11-22 13:01:00,San Francisco,11,13,Friday,Weekday,1,1,300.0,High,Electronics,0
279386,2019-11-06 13:13:00,New York City,11,13,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
279387,2019-11-16 07:04:00,San Francisco,11,7,Saturday,Weekend,2,2,153.83,High,"Accessories, Electronics",1
279388,2019-11-04 09:15:00,San Francisco,11,9,Monday,Weekday,2,1,5.98,Low,Accessories,0
279389,2019-11-09 16:10:00,Boston,11,16,Saturday,Weekend,1,1,11.99,Low,Audio,0
279390,2019-11-24 15:10:00,San Francisco,11,15,Sunday,Weekend,1,1,3.84,Low,Accessories,0
279391,2019-11-12 01:15:00,Dallas,11,1,Tuesday,Weekday,1,1,3.84,Low,Accessories,0
279392,2019-11-22 12:12:00,San Francisco,11,12,Friday,Weekday,1,1,11.95,Low,Accessories,0
279393,2019-11-21 07:48:00,Atlanta,11,7,Thursday,Weekday,1,1,150.0,High,Audio,0
279394,2019-11-18 11:51:00,Portland,11,11,Monday,Weekday,1,1,999.99,High,Electronics,0
279395,2019-11-22 18:50:00,Los Angeles,11,18,Friday,Weekday,1,1,99.99,Medium,Audio,0
279396,2019-11-20 12:13:00,Portland,11,12,Wednesday,Weekday,1,1,99.99,Medium,Audio,0
279397,2019-11-09 11:09:00,Dallas,11,11,Saturday,Weekend,1,1,2.99,Low,Accessories,0
279398,2019-11-06 18:24:00,San Francisco,11,18,Wednesday,Weekday,3,2,155.98,High,"Accessories, Audio",1
279399,2019-11-02 18:06:00,San Francisco,11,18,Saturday,Weekend,1,1,700.0,High,Electronics,0
279400,2019-11-18 21:09:00,Boston,11,21,Monday,Weekday,1,1,700.0,High,Electronics,0
279401,2019-11-19 21:02:00,Portland,11,21,Tuesday,Weekday,1,1,11.99,Low,Audio,0
279402,2019-11-11 05:03:00,Boston,11,5,Monday,Weekday,1,1,379.99,High,Electronics,0
279403,2019-11-24 20:42:00,New York City,11,20,Sunday,Weekend,1,1,150.0,High,Audio,0
279404,2019-11-02 00:44:00,New York City,11,0,Saturday,Weekend,1,1,700.0,High,Electronics,0
279405,2019-11-03 08:42:00,Boston,11,8,Sunday,Weekend,1,1,11.99,Low,Audio,0
279406,2019-11-09 11:56:00,Seattle,11,11,Saturday,Weekend,1,1,11.99,Low,Audio,0
279407,2019-11-08 10:50:00,San Francisco,11,10,Friday,Weekday,1,1,11.95,Low,Accessories,0
279408,2019-11-09 10:55:00,Boston,11,10,Saturday,Weekend,1,1,150.0,High,Audio,0
279409,2019-11-08 14:59:00,San Francisco,11,14,Friday,Weekday,1,1,11.99,Low,Audio,0
279410,2019-11-30 22:35:00,Los Angeles,11,22,Saturday,Weekend,1,1,11.99,Low,Audio,0
279411,2019-11-01 13:56:00,San Francisco,11,13,Friday,Weekday,1,1,149.99,Medium,Electronics,0
279412,2019-11-08 14:01:00,New York City,11,14,Friday,Weekday,1,1,11.99,Low,Audio,0
279413,2019-11-02 17:35:00,Boston,11,17,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279414,2019-11-08 11:13:00,San Francisco,11,11,Friday,Weekday,1,1,109.99,Medium,Electronics,0
279415,2019-11-20 19:08:00,Los Angeles,11,19,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
279416,2019-11-08 12:32:00,Los Angeles,11,12,Friday,Weekday,1,1,150.0,High,Audio,0
279417,2019-11-01 12:38:00,Dallas,11,12,Friday,Weekday,1,1,11.99,Low,Audio,0
279418,2019-11-02 15:27:00,San Francisco,11,15,Saturday,Weekend,1,1,2.99,Low,Accessories,0
279419,2019-11-21 12:57:00,Los Angeles,11,12,Thursday,Weekday,1,1,300.0,High,Electronics,0
279420,2019-11-26 23:06:00,New York City,11,23,Tuesday,Weekday,1,1,300.0,High,Electronics,0
279421,2019-11-04 12:18:00,San Francisco,11,12,Monday,Weekday,1,1,14.95,Medium,Accessories,0
279422,2019-11-26 14:24:00,Portland,11,14,Tuesday,Weekday,2,1,29.9,Medium,Accessories,0
279423,2019-11-13 19:10:00,San Francisco,11,19,Wednesday,Weekday,2,1,23.98,Medium,Audio,0
279424,2019-11-04 20:25:00,Austin,11,20,Monday,Weekday,2,1,5.98,Low,Accessories,0
279425,2019-11-19 16:55:00,San Francisco,11,16,Tuesday,Weekday,1,1,700.0,High,Electronics,0
279426,2019-11-05 06:32:00,Dallas,11,6,Tuesday,Weekday,1,1,300.0,High,Electronics,0
279427,2019-11-03 11:46:00,San Francisco,11,11,Sunday,Weekend,1,1,149.99,Medium,Electronics,0
279428,2019-11-03 08:04:00,Los Angeles,11,8,Sunday,Weekend,1,1,11.95,Low,Accessories,0
279429,2019-11-10 19:52:00,New York City,11,19,Sunday,Weekend,1,1,149.99,Medium,Electronics,0
279430,2019-11-30 10:12:00,Los Angeles,11,10,Saturday,Weekend,3,1,8.97,Low,Accessories,0
279431,2019-11-01 15:15:00,Los Angeles,11,15,Friday,Weekday,1,1,11.99,Low,Audio,0
279432,2019-11-02 23:36:00,Seattle,11,23,Saturday,Weekend,1,1,2.99,Low,Accessories,0
279433,2019-11-16 17:55:00,Atlanta,11,17,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279434,2019-11-18 15:33:00,San Francisco,11,15,Monday,Weekday,2,1,23.9,Medium,Accessories,0
279435,2019-11-11 13:10:00,San Francisco,11,13,Monday,Weekday,1,1,150.0,High,Audio,0
279436,2019-11-11 08:07:00,San Francisco,11,8,Monday,Weekday,1,1,3.84,Low,Accessories,0
279437,2019-11-13 04:19:00,Seattle,11,4,Wednesday,Weekday,1,1,1700.0,High,Electronics,0
279438,2019-11-24 13:51:00,Los Angeles,11,13,Sunday,Weekend,1,1,150.0,High,Audio,0
279439,2019-11-27 21:15:00,Austin,11,21,Wednesday,Weekday,1,1,11.99,Low,Audio,0
279440,2019-11-08 21:21:00,Atlanta,11,21,Friday,Weekday,1,1,14.95,Medium,Accessories,0
279441,2019-11-16 12:43:00,San Francisco,11,12,Saturday,Weekend,1,1,300.0,High,Electronics,0
279442,2019-11-18 19:09:00,New York City,11,19,Monday,Weekday,1,1,2.99,Low,Accessories,0
279443,2019-11-22 17:09:00,New York City,11,17,Friday,Weekday,1,1,99.99,Medium,Audio,0
279444,2019-11-19 12:06:00,San Francisco,11,12,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
279445,2019-11-29 18:58:00,San Francisco,11,18,Friday,Weekday,1,1,14.95,Medium,Accessories,0
279446,2019-11-30 22:15:00,Los Angeles,11,22,Saturday,Weekend,1,1,99.99,Medium,Audio,0
279447,2019-11-19 15:55:00,Seattle,11,15,Tuesday,Weekday,1,1,11.95,Low,Accessories,0
279448,2019-11-10 15:16:00,San Francisco,11,15,Sunday,Weekend,2,1,5.98,Low,Accessories,0
279449,2019-11-11 16:43:00,Dallas,11,16,Monday,Weekday,2,1,7.68,Low,Accessories,0
279450,2019-11-26 16:39:00,Dallas,11,16,Tuesday,Weekday,2,1,23.98,Medium,Audio,0
279451,2019-11-04 17:19:00,Boston,11,17,Monday,Weekday,1,1,700.0,High,Electronics,0
279452,2019-11-26 20:36:00,San Francisco,11,20,Tuesday,Weekday,1,1,600.0,High,Electronics,0
279453,2019-11-12 18:54:00,Portland,11,18,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
279454,2019-11-25 00:11:00,Portland,11,0,Monday,Weekday,1,1,11.99,Low,Audio,0
279455,2019-11-02 10:02:00,New York City,11,10,Saturday,Weekend,1,1,3.84,Low,Accessories,0
279456,2019-11-11 07:49:00,San Francisco,11,7,Monday,Weekday,1,1,14.95,Medium,Accessories,0
279457,2019-11-23 19:15:00,San Francisco,11,19,Saturday,Weekend,1,1,11.99,Low,Audio,0
279458,2019-11-03 23:19:00,New York City,11,23,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
279459,2019-11-08 10:33:00,New York City,11,10,Friday,Weekday,1,1,600.0,High,Electronics,0
279460,2019-11-10 20:19:00,Boston,11,20,Sunday,Weekend,1,1,1700.0,High,Electronics,0
279461,2019-11-08 17:03:00,New York City,11,17,Friday,Weekday,1,1,379.99,High,Electronics,0
279462,2019-11-12 21:34:00,San Francisco,11,21,Tuesday,Weekday,2,1,7.68,Low,Accessories,0
279463,2019-11-11 15:13:00,Portland,11,15,Monday,Weekday,2,1,7.68,Low,Accessories,0
279464,2019-11-30 16:33:00,Dallas,11,16,Saturday,Weekend,1,1,150.0,High,Audio,0
279465,2019-11-28 19:52:00,San Francisco,11,19,Thursday,Weekday,1,1,700.0,High,Electronics,0
279466,2019-11-10 17:45:00,Portland,11,17,Sunday,Weekend,1,1,150.0,High,Audio,0
279467,2019-11-18 21:19:00,New York City,11,21,Monday,Weekday,2,1,23.9,Medium,Accessories,0
279468,2019-11-23 10:59:00,San Francisco,11,10,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
279469,2019-11-27 23:31:00,Austin,11,23,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
279470,2019-11-24 20:25:00,San Francisco,11,20,Sunday,Weekend,1,1,2.99,Low,Accessories,0
279471,2019-11-29 11:09:00,New York City,11,11,Friday,Weekday,2,1,23.9,Medium,Accessories,0
279472,2019-11-15 19:10:00,Boston,11,19,Friday,Weekday,1,1,99.99,Medium,Audio,0
279473,2019-11-10 23:15:00,Los Angeles,11,23,Sunday,Weekend,1,1,600.0,High,Home Appliances,0
279474,2019-11-21 10:04:00,Los Angeles,11,10,Thursday,Weekday,1,1,600.0,High,Electronics,0
279475,2019-11-07 22:10:00,Los Angeles,11,22,Thursday,Weekday,2,2,850.0,High,"Audio, Electronics",1
279476,2019-11-20 20:31:00,Austin,11,20,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
279477,2019-11-14 13:05:00,San Francisco,11,13,Thursday,Weekday,1,1,2.99,Low,Accessories,0
279478,2019-11-11 19:50:00,San Francisco,11,19,Monday,Weekday,2,2,26.9,Medium,Accessories,1
279479,2019-11-20 11:16:00,Seattle,11,11,Wednesday,Weekday,1,1,150.0,High,Audio,0
279480,2019-11-07 10:24:00,San Francisco,11,10,Thursday,Weekday,1,1,11.95,Low,Accessories,0
279481,2019-11-13 13:43:00,Atlanta,11,13,Wednesday,Weekday,2,1,5.98,Low,Accessories,0
279482,2019-11-08 17:41:00,Boston,11,17,Friday,Weekday,1,1,99.99,Medium,Audio,0
279483,2019-11-22 15:40:00,Boston,11,15,Friday,Weekday,1,1,700.0,High,Electronics,0
279484,2019-11-14 15:04:00,Portland,11,15,Thursday,Weekday,1,1,379.99,High,Electronics,0
279485,2019-11-29 15:56:00,Portland,11,15,Friday,Weekday,1,1,109.99,Medium,Electronics,0
279486,2019-11-25 20:25:00,Austin,11,20,Monday,Weekday,1,1,1700.0,High,Electronics,0
279487,2019-11-26 12:11:00,New York City,11,12,Tuesday,Weekday,1,1,149.99,Medium,Electronics,0
279488,2019-11-14 22:02:00,San Francisco,11,22,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
279489,2019-11-18 12:12:00,Los Angeles,11,12,Monday,Weekday,1,1,389.99,High,Electronics,0
279490,2019-11-09 19:15:00,San Francisco,11,19,Saturday,Weekend,1,1,3.84,Low,Accessories,0
279491,2019-11-08 00:44:00,Seattle,11,0,Friday,Weekday,1,1,150.0,High,Audio,0
279492,2019-11-25 12:09:00,San Francisco,11,12,Monday,Weekday,1,1,14.95,Medium,Accessories,0
279493,2019-11-27 16:13:00,San Francisco,11,16,Wednesday,Weekday,1,1,11.99,Low,Audio,0
279494,2019-11-07 18:56:00,Austin,11,18,Thursday,Weekday,1,1,11.95,Low,Accessories,0
279495,2019-11-06 15:50:00,San Francisco,11,15,Wednesday,Weekday,1,1,149.99,Medium,Electronics,0
279496,2019-11-10 19:05:00,New York City,11,19,Sunday,Weekend,1,1,389.99,High,Electronics,0
279497,2019-11-15 19:28:00,Los Angeles,11,19,Friday,Weekday,1,1,11.99,Low,Audio,0
279498,2019-11-24 17:48:00,Austin,11,17,Sunday,Weekend,1,1,150.0,High,Audio,0
279499,2019-11-24 13:51:00,Boston,11,13,Sunday,Weekend,2,1,1200.0,High,Electronics,1
279500,2019-11-11 15:04:00,New York City,11,15,Monday,Weekday,1,1,11.99,Low,Audio,0
279501,2019-11-05 19:09:00,San Francisco,11,19,Tuesday,Weekday,1,1,3.84,Low,Accessories,0
279502,2019-11-29 20:06:00,New York City,11,20,Friday,Weekday,1,1,3.84,Low,Accessories,0
279503,2019-11-17 20:14:00,Seattle,11,20,Sunday,Weekend,1,1,11.95,Low,Accessories,0
279504,2019-11-21 12:01:00,Seattle,11,12,Thursday,Weekday,2,2,411.95,High,"Accessories, Electronics",1
279505,2019-11-13 10:14:00,Dallas,11,10,Wednesday,Weekday,1,1,11.95,Low,Accessories,0
279506,2019-11-24 11:49:00,San Francisco,11,11,Sunday,Weekend,1,1,11.99,Low,Audio,0
279507,2019-11-19 11:48:00,Boston,11,11,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
279508,2019-11-09 22:59:00,San Francisco,11,22,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279509,2019-11-15 20:22:00,San Francisco,11,20,Friday,Weekday,1,1,2.99,Low,Accessories,0
279510,2019-11-12 10:48:00,Seattle,11,10,Tuesday,Weekday,1,1,14.95,Medium,Accessories,0
279511,2019-11-26 00:18:00,New York City,11,0,Tuesday,Weekday,1,1,2.99,Low,Accessories,0
279512,2019-11-28 04:59:00,San Francisco,11,4,Thursday,Weekday,1,1,11.99,Low,Audio,0
279513,2019-11-03 21:02:00,Atlanta,11,21,Sunday,Weekend,1,1,150.0,High,Audio,0
279514,2019-11-24 21:22:00,Los Angeles,11,21,Sunday,Weekend,1,1,11.95,Low,Accessories,0
279515,2019-11-15 22:06:00,Los Angeles,11,22,Friday,Weekday,1,1,99.99,Medium,Audio,0
279516,2019-11-27 19:53:00,San Francisco,11,19,Wednesday,Weekday,1,1,600.0,High,Home Appliances,0
279517,2019-11-09 00:12:00,New York City,11,0,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279518,2019-11-18 16:40:00,Los Angeles,11,16,Monday,Weekday,1,1,99.99,Medium,Audio,0
279519,2019-11-13 08:04:00,Boston,11,8,Wednesday,Weekday,1,1,700.0,High,Electronics,0
279520,2019-11-08 14:51:00,Boston,11,14,Friday,Weekday,1,1,99.99,Medium,Audio,0
279521,2019-11-14 14:01:00,Los Angeles,11,14,Thursday,Weekday,1,1,379.99,High,Electronics,0
279522,2019-11-24 11:07:00,Seattle,11,11,Sunday,Weekend,1,1,600.0,High,Electronics,0
279523,2019-11-11 03:20:00,San Francisco,11,3,Monday,Weekday,1,1,99.99,Medium,Audio,0
279524,2019-11-16 10:48:00,Portland,11,10,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279525,2019-11-09 15:34:00,Austin,11,15,Saturday,Weekend,1,1,150.0,High,Audio,0
279526,2019-11-06 21:30:00,Los Angeles,11,21,Wednesday,Weekday,1,1,14.95,Medium,Accessories,0
279527,2019-11-16 11:45:00,Los Angeles,11,11,Saturday,Weekend,2,1,7.68,Low,Accessories,0
279528,2019-11-15 19:28:00,Dallas,11,19,Friday,Weekday,1,1,150.0,High,Audio,0
279529,2019-11-22 09:50:00,Los Angeles,11,9,Friday,Weekday,1,1,300.0,High,Electronics,0
279530,2019-11-30 19:35:00,San Francisco,11,19,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
279531,2019-11-24 19:35:00,New York City,11,19,Sunday,Weekend,3,1,11.52,Low,Accessories,0
279532,2019-11-08 21:14:00,Los Angeles,11,21,Friday,Weekday,1,1,150.0,High,Audio,0
279533,2019-11-08 18:33:00,New York City,11,18,Friday,Weekday,1,1,3.84,Low,Accessories,0
279534,2019-11-30 19:54:00,Atlanta,11,19,Saturday,Weekend,1,1,14.95,Medium,Accessories,0
279535,2019-11-22 18:24:00,Dallas,11,18,Friday,Weekday,1,1,11.95,Low,Accessories,0
279536,2019-11-14 00:21:00,Boston,11,0,Thursday,Weekday,2,2,611.99,High,"Audio, Electronics",1
279537,2019-11-12 18:39:00,Seattle,11,18,Tuesday,Weekday,1,1,379.99,High,Electronics,0
279538,2019-11-11 12:59:00,Boston,11,12,Monday,Weekday,1,1,149.99,Medium,Electronics,0
279539,2019-11-20 12:31:00,San Francisco,11,12,Wednesday,Weekday,1,1,150.0,High,Audio,0
279540,2019-11-30 15:47:00,Boston,11,15,Saturday,Weekend,1,1,700.0,High,Electronics,0
279541,2019-11-22 18:45:00,Los Angeles,11,18,Friday,Weekday,1,1,700.0,High,Electronics,0
279542,2019-11-03 07:13:00,Los Angeles,11,7,Sunday,Weekend,1,1,1700.0,High,Electronics,0
279543,2019-11-02 09:10:00,Dallas,11,9,Saturday,Weekend,1,1,99.99,Medium,Audio,0
279544,2019-11-08 16:27:00,Portland,11,16,Friday,Weekday,1,1,150.0,High,Audio,0
279545,2019-11-10 22:05:00,San Francisco,11,22,Sunday,Weekend,1,1,389.99,High,Electronics,0
279546,2019-11-08 09:42:00,San Francisco,11,9,Friday,Weekday,1,1,150.0,High,Audio,0
279547,2019-11-18 22:01:00,Austin,11,22,Monday,Weekday,1,1,150.0,High,Audio,0
279548,2019-11-23 15:23:00,Seattle,11,15,Saturday,Weekend,1,1,389.99,High,Electronics,0
279549,2019-11-14 20:15:00,San Francisco,11,20,Thursday,Weekday,1,1,14.95,Medium,Accessories,0
279550,2019-11-10 07:58:00,Boston,11,7,Sunday,Weekend,2,1,5.98,Low,Accessories,0
279551,2019-11-09 10:08:00,Boston,11,10,Saturday,Weekend,1,1,11.95,Low,Accessories,0
279552,2019-11-11 21:42:00,New York City,11,21,Monday,Weekday,1,1,3.84,Low,Accessories,0
279553,2019-11-25 08:55:00,Los Angeles,11,8,Monday,Weekday,3,1,11.52,Low,Accessories,0
279554,2019-11-04 16:02:00,Seattle,11,16,Monday,Weekday,1,1,2.99,Low,Accessories,0
279555,2019-11-24 18:44:00,San Francisco,11,18,Sunday,Weekend,1,1,11.99,Low,Audio,0
279556,2019-11-26 12:05:00,Seattle,11,12,Tuesday,Weekday,1,1,11.99,Low,Audio,0
279557,2019-11-23 15:01:00,San Francisco,11,15,Saturday,Weekend,1,1,11.99,Low,Audio,0
279558,2019-11-10 06:52:00,Los Angeles,11,6,Sunday,Weekend,1,1,2.99,Low,Accessories,0
279559,2019-11-05 01:57:00,Atlanta,11,1,Tuesday,Weekday,1,1,99.99,Medium,Audio,0
279560,2019-11-23 20:14:00,Portland,11,20,Saturday,Weekend,1,1,2.99,Low,Accessories,0
279561,2019-11-01 12:31:00,Boston,11,12,Friday,Weekday,1,1,600.0,High,Home Appliances,0
279562,2019-11-25 21:56:00,Boston,11,21,Monday,Weekday,1,1,99.99,Medium,Audio,0
279563,2019-11-23 04:46:00,Atlanta,11,4,Saturday,Weekend,1,1,389.99,High,Electronics,0
279564,2019-11-20 20:47:00,Boston,11,20,Wednesday,Weekday,1,1,3.84,Low,Accessories,0
279565,2019-11-16 21:11:00,Seattle,11,21,Saturday,Weekend,1,1,600.0,High,Electronics,0
279566,2019-11-27 20:18:00,Boston,11,20,Wednesday,Weekday,2,1,23.98,Medium,Audio,0
279567,2019-11-29 10:20:00,Portland,11,10,Friday,Weekday,1,1,379.99,High,Electronics,0
279568,2019-11-18 11:36:00,Los Angeles,11,11,Monday,Weekday,1,1,700.0,High,Electronics,0
279569,2019-11-24 14:15:00,Atlanta,11,14,Sunday,Weekend,1,1,14.95,Medium,Accessories,0
